band_uri					;member_uri				; current_member
http://dbpedia.org/resource/Conor_Oberst_and_the_Mystic_Valley_Band;  http://dbpedia.org/resource/Jason_Boesel  ;true
http://dbpedia.org/resource/Conor_Oberst_and_the_Mystic_Valley_Band;  http://dbpedia.org/resource/Conor_Oberst  ;true
http://dbpedia.org/resource/Conor_Oberst_and_the_Mystic_Valley_Band;  http://dbpedia.org/resource/Taylor_Hollingsworth  ;true
http://dbpedia.org/resource/Conor_Oberst_and_the_Mystic_Valley_Band;  http://dbpedia.org/resource/Nik_Freitas  ;true
http://dbpedia.org/resource/Conor_Oberst_and_the_Mystic_Valley_Band;  http://dbpedia.org/resource/Nate_Walcott  ;true
http://dbpedia.org/resource/Hail_(band);  http://dbpedia.org/resource/Bob_Drake_(musician)  ;true
http://dbpedia.org/resource/Hail_(band);  http://dbpedia.org/resource/Susanne_Lewis  ;true
http://dbpedia.org/resource/The_Jet_Age_of_Tomorrow;  http://dbpedia.org/resource/Matt_Martians  ;true
http://dbpedia.org/resource/The_Jet_Age_of_Tomorrow;  http://dbpedia.org/resource/Pyramid_Vritra  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/Marco_Mendoza  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/Brian_Tichy  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/John_Corabi  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/Doug_Aldrich  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/David_Lowy  ;true
http://dbpedia.org/resource/The_Dead_Daisies;  http://dbpedia.org/resource/David_Lowy  ;true
http://dbpedia.org/resource/1990s_(band);  http://dbpedia.org/resource/Jackie_McKeown  ;true
http://dbpedia.org/resource/Antigama;  http://dbpedia.org/resource/Paweł_Jaroszewicz  ;true
http://dbpedia.org/resource/Place_Vendome_(band);  http://dbpedia.org/resource/Dirk_Bruinenberg  ;true
http://dbpedia.org/resource/Place_Vendome_(band);  http://dbpedia.org/resource/Dennis_Ward_(musician)  ;true
http://dbpedia.org/resource/Place_Vendome_(band);  http://dbpedia.org/resource/Michael_Kiske  ;true
http://dbpedia.org/resource/Strung_Out;  http://dbpedia.org/resource/Jason_Cruz  ;true
http://dbpedia.org/resource/Strung_Out;  http://dbpedia.org/resource/Jason_Cruz  ;true
http://dbpedia.org/resource/Prefab_Sprout;  http://dbpedia.org/resource/Paddy_McAloon  ;true
http://dbpedia.org/resource/Prefab_Sprout;  http://dbpedia.org/resource/Paddy_McAloon  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Greg_Flesch  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Rob_Watson_(musician)  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Tim_Chandler  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Derri_Daugherty  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Gene_Eugene  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Terry_Scott_Taylor  ;true
http://dbpedia.org/resource/The_Swirling_Eddies;  http://dbpedia.org/resource/Jerry_Chamberlain  ;true
http://dbpedia.org/resource/The_Little_Willies;  http://dbpedia.org/resource/Lee_Alexander_(musician)  ;true
http://dbpedia.org/resource/The_Little_Willies;  http://dbpedia.org/resource/Norah_Jones  ;true
http://dbpedia.org/resource/The_Little_Willies;  http://dbpedia.org/resource/Jim_Campilongo  ;true
http://dbpedia.org/resource/Peste_Noire;  http://dbpedia.org/resource/Audrey_Sylvain  ;true
http://dbpedia.org/resource/Adler_(band);  http://dbpedia.org/resource/Steven_Adler  ;true
http://dbpedia.org/resource/Superjoint_Ritual;  http://dbpedia.org/resource/Phil_Anselmo  ;true
http://dbpedia.org/resource/Superjoint_Ritual;  http://dbpedia.org/resource/Jimmy_Bower  ;true
http://dbpedia.org/resource/Farewell_Continental;  http://dbpedia.org/resource/Justin_Pierre  ;true
http://dbpedia.org/resource/Reaching_Quiet;  http://dbpedia.org/resource/Yoni_Wolf  ;true
http://dbpedia.org/resource/Reaching_Quiet;  http://dbpedia.org/resource/Odd_Nosdam  ;true
http://dbpedia.org/resource/Pharaoh_(band);  http://dbpedia.org/resource/Tim_Aymar  ;true
http://dbpedia.org/resource/EZ_Basic;  http://dbpedia.org/resource/Árpád_Szarvas  ;true
http://dbpedia.org/resource/Madder_Rose;  http://dbpedia.org/resource/Mary_Lorson  ;true
http://dbpedia.org/resource/Wild_Colonials;  http://dbpedia.org/resource/Angela_McCluskey  ;true
http://dbpedia.org/resource/Wild_Colonials;  http://dbpedia.org/resource/Shark_(musician)  ;true
http://dbpedia.org/resource/Wild_Colonials;  http://dbpedia.org/resource/Paul_Cantelon  ;true
http://dbpedia.org/resource/The_Gracious_Few;  http://dbpedia.org/resource/Sean_Hennesy  ;true
http://dbpedia.org/resource/The_Gracious_Few;  http://dbpedia.org/resource/Patrick_Dahlheimer  ;true
http://dbpedia.org/resource/The_Gracious_Few;  http://dbpedia.org/resource/Chad_Taylor_(guitarist)  ;true
http://dbpedia.org/resource/The_Gracious_Few;  http://dbpedia.org/resource/Kevin_Martin_(American_musician)  ;true
http://dbpedia.org/resource/The_Gracious_Few;  http://dbpedia.org/resource/Chad_Gracey  ;true
http://dbpedia.org/resource/KYPCK;  http://dbpedia.org/resource/Sami_Lopakka  ;true
http://dbpedia.org/resource/KYPCK;  http://dbpedia.org/resource/Sami_Kukkohovi  ;true
http://dbpedia.org/resource/Le_Butcherettes;  http://dbpedia.org/resource/Teri_Gender_Bender  ;true
http://dbpedia.org/resource/The_Rabbis'_Sons;  http://dbpedia.org/resource/Baruch_Chait  ;true
http://dbpedia.org/resource/Týr_(band);  http://dbpedia.org/resource/Heri_Joensen  ;true
http://dbpedia.org/resource/Burden_Brothers;  http://dbpedia.org/resource/Casey_Hess  ;true
http://dbpedia.org/resource/Burden_Brothers;  http://dbpedia.org/resource/Taz_Bentley  ;true
http://dbpedia.org/resource/Burden_Brothers;  http://dbpedia.org/resource/Taz_Bentley  ;true
http://dbpedia.org/resource/Burden_Brothers;  http://dbpedia.org/resource/Vaden_Todd_Lewis  ;true
http://dbpedia.org/resource/Burden_Brothers;  http://dbpedia.org/resource/Vaden_Todd_Lewis  ;true
http://dbpedia.org/resource/Minor_Majority;  http://dbpedia.org/resource/Pål_Angelskår  ;true
http://dbpedia.org/resource/Louise_Attaque;  http://dbpedia.org/resource/Gaëtan_Roussel  ;true
http://dbpedia.org/resource/Jetplane_Landing;  http://dbpedia.org/resource/Cahir_O'Doherty_(musician)  ;true
http://dbpedia.org/resource/112_(band);  http://dbpedia.org/resource/Slim_(singer)  ;true
http://dbpedia.org/resource/112_(band);  http://dbpedia.org/resource/Daron_Jones  ;true
http://dbpedia.org/resource/112_(band);  http://dbpedia.org/resource/Quinnes_Parker  ;true
http://dbpedia.org/resource/112_(band);  http://dbpedia.org/resource/Quinnes_Parker  ;true
http://dbpedia.org/resource/Startled_Calf;  http://dbpedia.org/resource/Omar_Rodríguez-López  ;true
http://dbpedia.org/resource/October_Faction;  http://dbpedia.org/resource/Greg_Ginn  ;true
http://dbpedia.org/resource/October_Faction;  http://dbpedia.org/resource/Joe_Baiza  ;true
http://dbpedia.org/resource/October_Faction;  http://dbpedia.org/resource/Bill_Stevenson_(musician)  ;true
http://dbpedia.org/resource/October_Faction;  http://dbpedia.org/resource/Chuck_Dukowski  ;true
http://dbpedia.org/resource/Ahab_(band);  http://dbpedia.org/resource/Daniel_Droste  ;true
http://dbpedia.org/resource/Up_Dharma_Down;  http://dbpedia.org/resource/Armi_Millare  ;true
http://dbpedia.org/resource/One_Day_as_a_Lion;  http://dbpedia.org/resource/Joey_Karam  ;true
http://dbpedia.org/resource/One_Day_as_a_Lion;  http://dbpedia.org/resource/Zack_de_la_Rocha  ;true
http://dbpedia.org/resource/One_Day_as_a_Lion;  http://dbpedia.org/resource/Jon_Theodore  ;true
http://dbpedia.org/resource/Kassav';  http://dbpedia.org/resource/Jocelyne_Béroard  ;true
http://dbpedia.org/resource/La_Secta_AllStar;  http://dbpedia.org/resource/Gustavo_Laureano  ;true
http://dbpedia.org/resource/The_Curtains;  http://dbpedia.org/resource/Chris_Cohen_(musician)  ;true
http://dbpedia.org/resource/Dramarama;  http://dbpedia.org/resource/John_Easdale  ;true
http://dbpedia.org/resource/Dramarama;  http://dbpedia.org/resource/Mark_Englert  ;true
http://dbpedia.org/resource/Something_Happens;  http://dbpedia.org/resource/Tom_Dunne  ;true
http://dbpedia.org/resource/World_Party;  http://dbpedia.org/resource/Karl_Wallinger  ;true
http://dbpedia.org/resource/Mithotyn;  http://dbpedia.org/resource/Stefan_Weinerhall  ;true
http://dbpedia.org/resource/The_Martinis;  http://dbpedia.org/resource/Joey_Santiago  ;true
http://dbpedia.org/resource/Klaus_Mitffoch;  http://dbpedia.org/resource/Lech_Janerka  ;true
http://dbpedia.org/resource/Deja_Voodoo_(New_Zealand_band);  http://dbpedia.org/resource/Chris_Stapp  ;true
http://dbpedia.org/resource/Deja_Voodoo_(New_Zealand_band);  http://dbpedia.org/resource/Matt_Heath_(actor)  ;true
http://dbpedia.org/resource/Rock_Kills_Kid;  http://dbpedia.org/resource/Shawn_Dailey  ;true
http://dbpedia.org/resource/Suprême_NTM;  http://dbpedia.org/resource/Kool_Shen  ;true
http://dbpedia.org/resource/Omar_Rodriguez_Lopez_Group;  http://dbpedia.org/resource/Deantoni_Parks  ;true
http://dbpedia.org/resource/Omar_Rodriguez_Lopez_Group;  http://dbpedia.org/resource/Omar_Rodríguez-López  ;true
http://dbpedia.org/resource/Omar_Rodriguez_Lopez_Group;  http://dbpedia.org/resource/Teri_Gender_Bender  ;true
http://dbpedia.org/resource/Omar_Rodriguez_Lopez_Group;  http://dbpedia.org/resource/Juan_Alderete  ;true
http://dbpedia.org/resource/Velcra;  http://dbpedia.org/resource/Jessi_Frey  ;true
http://dbpedia.org/resource/Velcra;  http://dbpedia.org/resource/O.D._(musician)  ;true
http://dbpedia.org/resource/Velcra;  http://dbpedia.org/resource/DJ_Freak  ;true
http://dbpedia.org/resource/Fake_Shark_–_Real_Zombie!;  http://dbpedia.org/resource/Kevin_James_Maher  ;true
http://dbpedia.org/resource/Fake_Shark_–_Real_Zombie!;  http://dbpedia.org/resource/Kevin_James_Maher  ;true
http://dbpedia.org/resource/Texas_Tornados;  http://dbpedia.org/resource/Flaco_Jiménez  ;true
http://dbpedia.org/resource/Texas_Tornados;  http://dbpedia.org/resource/Augie_Meyers  ;true
http://dbpedia.org/resource/Avec_pas_d'casque;  http://dbpedia.org/resource/Stéphane_Lafleur  ;true
http://dbpedia.org/resource/Dumblonde;  http://dbpedia.org/resource/Shannon_Bex  ;true
http://dbpedia.org/resource/Dumblonde;  http://dbpedia.org/resource/Aubrey_O'Day  ;true
http://dbpedia.org/resource/Grave_Pleasures;  http://dbpedia.org/resource/Mat_McNerney  ;true
http://dbpedia.org/resource/Grave_Pleasures;  http://dbpedia.org/resource/Mat_McNerney  ;true
http://dbpedia.org/resource/Grave_Pleasures;  http://dbpedia.org/resource/Linnea_Olsson  ;true
http://dbpedia.org/resource/Kill_II_This;  http://dbpedia.org/resource/Jeff_Singer  ;true
http://dbpedia.org/resource/Joe_90_(band);  http://dbpedia.org/resource/Chris_Seefried  ;true
http://dbpedia.org/resource/Joe_90_(band);  http://dbpedia.org/resource/Adam_Hamilton_(musician)  ;true
http://dbpedia.org/resource/Hotel_Lights;  http://dbpedia.org/resource/Darren_Jessee  ;true
http://dbpedia.org/resource/Made_Out_of_Babies;  http://dbpedia.org/resource/Julie_Christmas  ;true
http://dbpedia.org/resource/Altera_Enigma;  http://dbpedia.org/resource/Jayson_Sherlock  ;true
http://dbpedia.org/resource/Altera_Enigma;  http://dbpedia.org/resource/Jason_De_Ron  ;true
http://dbpedia.org/resource/Ataxia_(band);  http://dbpedia.org/resource/John_Frusciante  ;true
http://dbpedia.org/resource/Ataxia_(band);  http://dbpedia.org/resource/Joe_Lally  ;true
http://dbpedia.org/resource/Ataxia_(band);  http://dbpedia.org/resource/Josh_Klinghoffer  ;true
http://dbpedia.org/resource/Love/Hate_(band);  http://dbpedia.org/resource/Jizzy_Pearl  ;true
http://dbpedia.org/resource/Skull_Gang;  http://dbpedia.org/resource/Juelz_Santana  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/Shankar_Mahadevan  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/Zakir_Hussain_(musician)  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/Zakir_Hussain_(musician)  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/V._Selvaganesh  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/John_McLaughlin_(musician)  ;true
http://dbpedia.org/resource/Remember_Shakti;  http://dbpedia.org/resource/U._Srinivas  ;true
http://dbpedia.org/resource/Sumo_Cyco;  http://dbpedia.org/resource/Skye_Sweetnam  ;true
http://dbpedia.org/resource/Art_Brut;  http://dbpedia.org/resource/Toby_MacFarlaine  ;true
http://dbpedia.org/resource/Art_Brut;  http://dbpedia.org/resource/Toby_MacFarlaine  ;true
http://dbpedia.org/resource/Art_Brut;  http://dbpedia.org/resource/Eddie_Argos  ;true
http://dbpedia.org/resource/Art_Brut;  http://dbpedia.org/resource/Stephen_Gilchrist  ;true
http://dbpedia.org/resource/Trenches_(band);  http://dbpedia.org/resource/Jimmy_Ryan_(vocalist)  ;true
http://dbpedia.org/resource/Los_Favoritos;  http://dbpedia.org/resource/Mary_Ann_Acevedo  ;true
http://dbpedia.org/resource/Darling_Thieves;  http://dbpedia.org/resource/Justin_Mauriello  ;true
http://dbpedia.org/resource/Sandaime_J_Soul_Brothers;  http://dbpedia.org/resource/Hiroomi_Tosaka  ;true
http://dbpedia.org/resource/Sandaime_J_Soul_Brothers;  http://dbpedia.org/resource/Ryuji_Imaichi  ;true
http://dbpedia.org/resource/Sandaime_J_Soul_Brothers;  http://dbpedia.org/resource/Ryuji_Imaichi  ;true
http://dbpedia.org/resource/Sandaime_J_Soul_Brothers;  http://dbpedia.org/resource/Takanori_Iwata  ;true
http://dbpedia.org/resource/MOBB;  http://dbpedia.org/resource/Bobby_(rapper)  ;true
http://dbpedia.org/resource/MOBB;  http://dbpedia.org/resource/Song_Min-ho  ;true
http://dbpedia.org/resource/Austrian_Death_Machine;  http://dbpedia.org/resource/Josh_Robert_Thompson  ;true
http://dbpedia.org/resource/Austrian_Death_Machine;  http://dbpedia.org/resource/Chad_Ackerman  ;true
http://dbpedia.org/resource/Austrian_Death_Machine;  http://dbpedia.org/resource/Tim_Lambesis  ;true
http://dbpedia.org/resource/The_Armada_(band);  http://dbpedia.org/resource/Jeff_Martin_(Canadian_musician)  ;true
http://dbpedia.org/resource/Sturm_und_Drang_(band);  http://dbpedia.org/resource/André_Linman  ;true
http://dbpedia.org/resource/Narnia_(band);  http://dbpedia.org/resource/Andreas_Olsson  ;true
http://dbpedia.org/resource/Narnia_(band);  http://dbpedia.org/resource/Christian_Liljegren  ;true
http://dbpedia.org/resource/Narnia_(band);  http://dbpedia.org/resource/Carl_Johan_Grimmark  ;true
http://dbpedia.org/resource/Happy_Apple;  http://dbpedia.org/resource/Michael_Lewis_(musician)  ;true
http://dbpedia.org/resource/Happy_Apple;  http://dbpedia.org/resource/Michael_Lewis_(musician)  ;true
http://dbpedia.org/resource/Emanuel_and_the_Fear;  http://dbpedia.org/resource/Emanuel_Ayvas  ;true
http://dbpedia.org/resource/The_Stone_Roses;  http://dbpedia.org/resource/Reni_(musician)  ;true
http://dbpedia.org/resource/The_Stone_Roses;  http://dbpedia.org/resource/Ian_Brown  ;true
http://dbpedia.org/resource/The_Stone_Roses;  http://dbpedia.org/resource/John_Squire  ;true
http://dbpedia.org/resource/Passenger_(Swedish_band);  http://dbpedia.org/resource/Anders_Fridén  ;true
http://dbpedia.org/resource/Audience_(band);  http://dbpedia.org/resource/Howard_Werth  ;true
http://dbpedia.org/resource/Audience_(band);  http://dbpedia.org/resource/Trevor_Williams_(bassist)  ;true
http://dbpedia.org/resource/Rainbow_(South_Korean_band);  http://dbpedia.org/resource/Go_Woo-ri  ;true
http://dbpedia.org/resource/Rainbow_(South_Korean_band);  http://dbpedia.org/resource/Go_Woo-ri  ;true
http://dbpedia.org/resource/Rainbow_(South_Korean_band);  http://dbpedia.org/resource/Kim_Jae-kyung  ;true
http://dbpedia.org/resource/Toronto_(band);  http://dbpedia.org/resource/Holly_Woods  ;true
http://dbpedia.org/resource/Loverboy;  http://dbpedia.org/resource/Paul_Dean_(guitarist)  ;true
http://dbpedia.org/resource/Loverboy;  http://dbpedia.org/resource/Ken_Sinnaeve  ;true
http://dbpedia.org/resource/Loverboy;  http://dbpedia.org/resource/Mike_Reno  ;true
http://dbpedia.org/resource/Allen-Lande;  http://dbpedia.org/resource/Jørn_Lande  ;true
http://dbpedia.org/resource/Allen-Lande;  http://dbpedia.org/resource/Jørn_Lande  ;true
http://dbpedia.org/resource/Allen-Lande;  http://dbpedia.org/resource/Russell_Allen  ;true
http://dbpedia.org/resource/Allen-Lande;  http://dbpedia.org/resource/Timo_Tolkki  ;true
http://dbpedia.org/resource/The_Aliens_(Scottish_band);  http://dbpedia.org/resource/John_Maclean_(film_director)  ;true
http://dbpedia.org/resource/Valley_of_the_Giants_(band);  http://dbpedia.org/resource/Sophie_Trudeau  ;true
http://dbpedia.org/resource/Valley_of_the_Giants_(band);  http://dbpedia.org/resource/Charles_Spearin  ;true
http://dbpedia.org/resource/Valley_of_the_Giants_(band);  http://dbpedia.org/resource/Brendan_Canning  ;true
http://dbpedia.org/resource/Paice_Ashton_Lord;  http://dbpedia.org/resource/Tony_Ashton  ;true
http://dbpedia.org/resource/Paice_Ashton_Lord;  http://dbpedia.org/resource/Jon_Lord  ;true
http://dbpedia.org/resource/Paice_Ashton_Lord;  http://dbpedia.org/resource/Paul_Martinez  ;true
http://dbpedia.org/resource/Paice_Ashton_Lord;  http://dbpedia.org/resource/Bernie_Marsden  ;true
http://dbpedia.org/resource/Paice_Ashton_Lord;  http://dbpedia.org/resource/Ian_Paice  ;true
http://dbpedia.org/resource/Altamont_(band);  http://dbpedia.org/resource/Dan_Southwick  ;true
http://dbpedia.org/resource/Altamont_(band);  http://dbpedia.org/resource/Joey_Osbourne  ;true
http://dbpedia.org/resource/Altamont_(band);  http://dbpedia.org/resource/Dale_Crover  ;true
http://dbpedia.org/resource/Versus_the_World_(band);  http://dbpedia.org/resource/Mike_Davenport  ;true
http://dbpedia.org/resource/Hell_(band);  http://dbpedia.org/resource/Andy_Sneap  ;true
http://dbpedia.org/resource/Firefall;  http://dbpedia.org/resource/Mark_Andes  ;true
http://dbpedia.org/resource/Firefall;  http://dbpedia.org/resource/David_Muse  ;true
http://dbpedia.org/resource/Firefall;  http://dbpedia.org/resource/Jock_Bartley  ;true
http://dbpedia.org/resource/ZE:A;  http://dbpedia.org/resource/Park_Hyung-sik  ;true
http://dbpedia.org/resource/ZE:A;  http://dbpedia.org/resource/Yim_Si-wan  ;true
http://dbpedia.org/resource/ZE:A;  http://dbpedia.org/resource/Yim_Si-wan  ;true
http://dbpedia.org/resource/ZE:A;  http://dbpedia.org/resource/Kim_Dong-jun  ;true
http://dbpedia.org/resource/ZE:A;  http://dbpedia.org/resource/Kim_Dong-jun  ;true
http://dbpedia.org/resource/Os_Mutantes;  http://dbpedia.org/resource/Sérgio_Dias  ;true
http://dbpedia.org/resource/Sleepwave;  http://dbpedia.org/resource/Spencer_Chamberlain  ;true
http://dbpedia.org/resource/Tomte_(band);  http://dbpedia.org/resource/Thees_Uhlmann  ;true
http://dbpedia.org/resource/Tomte_(band);  http://dbpedia.org/resource/Thees_Uhlmann  ;true
http://dbpedia.org/resource/Studio_(band);  http://dbpedia.org/resource/Dan_Lissvik  ;true
http://dbpedia.org/resource/Xavier_and_Ophelia;  http://dbpedia.org/resource/Dave_Tough_(producer)  ;true
http://dbpedia.org/resource/Münchener_Freiheit;  http://dbpedia.org/resource/Aron_Strobel  ;true
http://dbpedia.org/resource/Ox_(band);  http://dbpedia.org/resource/Mark_Browning_(musician)  ;true
http://dbpedia.org/resource/Ox_(band);  http://dbpedia.org/resource/Ryan_Bishops  ;true
http://dbpedia.org/resource/CLC_(band);  http://dbpedia.org/resource/Elkie_Chong  ;true
http://dbpedia.org/resource/CLC_(band);  http://dbpedia.org/resource/Sorn_(singer)  ;true
http://dbpedia.org/resource/CLC_(band);  http://dbpedia.org/resource/Sorn_(singer)  ;true
http://dbpedia.org/resource/Kentucky_Thunder;  http://dbpedia.org/resource/Paul_Brewster  ;true
http://dbpedia.org/resource/Kentucky_Thunder;  http://dbpedia.org/resource/Russell_Carson  ;true
http://dbpedia.org/resource/Kentucky_Thunder;  http://dbpedia.org/resource/Russell_Carson  ;true
http://dbpedia.org/resource/Volbeat;  http://dbpedia.org/resource/Michael_Poulsen  ;true
http://dbpedia.org/resource/Volbeat;  http://dbpedia.org/resource/Jon_Larsen_(Danish_musician)  ;true
http://dbpedia.org/resource/Volbeat;  http://dbpedia.org/resource/Rob_Caggiano  ;true
http://dbpedia.org/resource/Alternative_4;  http://dbpedia.org/resource/Duncan_Patterson  ;true
http://dbpedia.org/resource/Hedningarna;  http://dbpedia.org/resource/Hållbus_Totte_Mattson  ;true
http://dbpedia.org/resource/Hedningarna;  http://dbpedia.org/resource/Anders_Norudde  ;true
http://dbpedia.org/resource/Hedningarna;  http://dbpedia.org/resource/Magnus_Stinnerbom  ;true
http://dbpedia.org/resource/I'm_Not_a_Gun;  http://dbpedia.org/resource/Takeshi_Nishimoto  ;true
http://dbpedia.org/resource/I'm_Not_a_Gun;  http://dbpedia.org/resource/John_Tejada  ;true
http://dbpedia.org/resource/Genitorturers;  http://dbpedia.org/resource/Eric_Griffin  ;true
http://dbpedia.org/resource/Vendetta_Red;  http://dbpedia.org/resource/Schoolyard_Heroes  ;true
http://dbpedia.org/resource/Vendetta_Red;  http://dbpedia.org/resource/Burke_Thomas  ;true
http://dbpedia.org/resource/Serpent_Throne;  http://dbpedia.org/resource/Demian_Fenton  ;true
http://dbpedia.org/resource/Serpent_Throne;  http://dbpedia.org/resource/Don_Argott  ;true
http://dbpedia.org/resource/The_Dreaming_(US_band);  http://dbpedia.org/resource/Christopher_Hall_(musician)  ;true
http://dbpedia.org/resource/Heavatar;  http://dbpedia.org/resource/Flowing_Tears  ;true
http://dbpedia.org/resource/Heavatar;  http://dbpedia.org/resource/Jörg_Michael  ;true
http://dbpedia.org/resource/Heavatar;  http://dbpedia.org/resource/Van_Canto  ;true
http://dbpedia.org/resource/Dead_Man_Ray;  http://dbpedia.org/resource/Rudy_Trouvé  ;true
http://dbpedia.org/resource/Cavalera_Conspiracy;  http://dbpedia.org/resource/Max_Cavalera  ;true
http://dbpedia.org/resource/Cavalera_Conspiracy;  http://dbpedia.org/resource/Marc_Rizzo  ;true
http://dbpedia.org/resource/Cavalera_Conspiracy;  http://dbpedia.org/resource/Igor_Cavalera  ;true
http://dbpedia.org/resource/All_Girl_Summer_Fun_Band;  http://dbpedia.org/resource/Kathy_Foster_(musician)  ;true
http://dbpedia.org/resource/Fireball_Ministry;  http://dbpedia.org/resource/Scott_Reeder_(bassist)  ;true
http://dbpedia.org/resource/Tocotronic;  http://dbpedia.org/resource/Dirk_von_Lowtzow  ;true
http://dbpedia.org/resource/Wendy_&_Lisa;  http://dbpedia.org/resource/Wendy_Melvoin  ;true
http://dbpedia.org/resource/Wendy_&_Lisa;  http://dbpedia.org/resource/Lisa_Coleman_(musician)  ;true
http://dbpedia.org/resource/The_Rentals;  http://dbpedia.org/resource/Ryen_Slegr  ;true
http://dbpedia.org/resource/The_Rentals;  http://dbpedia.org/resource/Lucius_(band)  ;true
http://dbpedia.org/resource/The_Rentals;  http://dbpedia.org/resource/Matt_Sharp  ;true
http://dbpedia.org/resource/The_Rentals;  http://dbpedia.org/resource/Patrick_Carney  ;true
http://dbpedia.org/resource/Skinlab;  http://dbpedia.org/resource/Steev_Esquivel  ;true
http://dbpedia.org/resource/The_Sonics;  http://dbpedia.org/resource/Dusty_Watson  ;true
http://dbpedia.org/resource/Giant_Sand;  http://dbpedia.org/resource/Howe_Gelb  ;true
http://dbpedia.org/resource/Manntis;  http://dbpedia.org/resource/2Cents  ;true
http://dbpedia.org/resource/G._Love_&_Special_Sauce;  http://dbpedia.org/resource/G._Love  ;true
http://dbpedia.org/resource/The_ILYs;  http://dbpedia.org/resource/Zach_Hill  ;true
http://dbpedia.org/resource/Chavez_(band);  http://dbpedia.org/resource/Scott_Marshall_(director)  ;true
http://dbpedia.org/resource/Chavez_(band);  http://dbpedia.org/resource/Clay_Tarver  ;true
http://dbpedia.org/resource/Chavez_(band);  http://dbpedia.org/resource/Matt_Sweeney  ;true
http://dbpedia.org/resource/Ultramagnetic_MCs;  http://dbpedia.org/resource/Kool_Keith  ;true
http://dbpedia.org/resource/8mm_(band);  http://dbpedia.org/resource/Sean_Beavan  ;true
http://dbpedia.org/resource/GES_(band);  http://dbpedia.org/resource/Orup  ;true
http://dbpedia.org/resource/GES_(band);  http://dbpedia.org/resource/Niklas_Strömstedt  ;true
http://dbpedia.org/resource/GES_(band);  http://dbpedia.org/resource/Anders_Glenmark  ;true
http://dbpedia.org/resource/Nine_Lies;  http://dbpedia.org/resource/Stevie_Mann  ;true
http://dbpedia.org/resource/Futures_End;  http://dbpedia.org/resource/Steve_DiGiorgio  ;true
http://dbpedia.org/resource/Pandora's_Box_(band);  http://dbpedia.org/resource/Jim_Steinman  ;true
http://dbpedia.org/resource/Pandora's_Box_(band);  http://dbpedia.org/resource/Ellen_Foley  ;true
http://dbpedia.org/resource/The_Crest_(band);  http://dbpedia.org/resource/Nell_Sigland  ;true
http://dbpedia.org/resource/EOTO;  http://dbpedia.org/resource/Jason_Hann  ;true
http://dbpedia.org/resource/W.L.A.K.;  http://dbpedia.org/resource/Corey_Paul  ;true
http://dbpedia.org/resource/W.L.A.K.;  http://dbpedia.org/resource/Alex_Faith  ;true
http://dbpedia.org/resource/W.L.A.K.;  http://dbpedia.org/resource/Dre_Murray  ;true
http://dbpedia.org/resource/Sweeney's_Men;  http://dbpedia.org/resource/Johnny_Moynihan  ;true
http://dbpedia.org/resource/Sweeney's_Men;  http://dbpedia.org/resource/Andy_Irvine_(musician)  ;true
http://dbpedia.org/resource/Sweeney's_Men;  http://dbpedia.org/resource/Terry_Woods  ;true
http://dbpedia.org/resource/Sweeney's_Men;  http://dbpedia.org/resource/Terry_Woods  ;true
http://dbpedia.org/resource/The_Uncluded;  http://dbpedia.org/resource/Aesop_Rock  ;true
http://dbpedia.org/resource/The_Uncluded;  http://dbpedia.org/resource/Kimya_Dawson  ;true
http://dbpedia.org/resource/The_Age_of_Information;  http://dbpedia.org/resource/David_Hodges  ;true
http://dbpedia.org/resource/Revulsed;  http://dbpedia.org/resource/Jayson_Sherlock  ;true
http://dbpedia.org/resource/Stone_Temple_Pilots;  http://dbpedia.org/resource/Dean_DeLeo  ;true
http://dbpedia.org/resource/Stone_Temple_Pilots;  http://dbpedia.org/resource/Eric_Kretz  ;true
http://dbpedia.org/resource/Stone_Temple_Pilots;  http://dbpedia.org/resource/Robert_DeLeo  ;true
http://dbpedia.org/resource/The_Lumineers;  http://dbpedia.org/resource/Wesley_Schultz  ;true
