"band_id","band_uri","band_name","genre_name","member_id"
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Hard rock",7698
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Hard rock",2213
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Hard rock",2561
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Hard rock",5418
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Alternative metal",10263
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Alternative metal",7698
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Alternative metal",2213
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Alternative metal",2561
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Alternative metal",5418
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Heavy metal",10263
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Heavy metal",7698
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Heavy metal",2213
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Heavy metal",2561
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Heavy metal",5418
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Nu metal",10263
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Nu metal",7698
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Nu metal",2213
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Nu metal",2561
3526,"http://dbpedia.org/resource/Disturbed_(band)","Disturbed (band)","Nu metal",5418
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",6241
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",6612
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",3582
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",2127
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",5777
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Gangsta rap",2885
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",6241
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",6612
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",3582
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",2127
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",5777
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Crunk",2885
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",6241
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",6612
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",3582
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",2127
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",5777
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Hip hop",2885
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",6241
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",6612
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",3582
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",2127
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",5777
3527,"http://dbpedia.org/resource/Three_6_Mafia","Three 6 Mafia","Horrorcore",2885
3529,"http://dbpedia.org/resource/Michael_Learns_to_Rock","Michael Learns to Rock","Pop rock",4600
3529,"http://dbpedia.org/resource/Michael_Learns_to_Rock","Michael Learns to Rock","Soft rock",4600
3529,"http://dbpedia.org/resource/Michael_Learns_to_Rock","Michael Learns to Rock","Alternative rock",4600
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Christian metal",6322
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Christian metal",9272
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Christian metal",5603
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Death metal",6322
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Death metal",9272
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Death metal",5603
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Alternative metal",6322
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Alternative metal",9272
3531,"http://dbpedia.org/resource/Soul_Embraced","Soul Embraced","Alternative metal",5603
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indie rock",2985
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indie rock",2679
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indie rock",5664
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indie rock",4812
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indietronica",2985
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indietronica",2679
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indietronica",5664
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Indietronica",4812
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Alternative hip hop",2985
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Alternative hip hop",2679
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Alternative hip hop",5664
3533,"http://dbpedia.org/resource/Subtle_(band)","Subtle (band)","Alternative hip hop",4812
3534,"http://dbpedia.org/resource/Earthstar_(band)","Earthstar (band)","Ambient music",8136
3534,"http://dbpedia.org/resource/Earthstar_(band)","Earthstar (band)","Ambient music",2759
3534,"http://dbpedia.org/resource/Earthstar_(band)","Earthstar (band)","Ambient music",2118
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indie rock",462
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indie rock",4687
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indie rock",8323
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indie rock",1820
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indietronica",462
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indietronica",4687
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indietronica",8323
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Indietronica",1820
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Alternative rock",462
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Alternative rock",4687
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Alternative rock",8323
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Alternative rock",1820
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Rock music",462
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Rock music",4687
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Rock music",8323
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Rock music",1820
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Power pop",462
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Power pop",4687
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Power pop",8323
3540,"http://dbpedia.org/resource/Sloan_(band)","Sloan (band)","Power pop",1820
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",2460
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",103
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",11541
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",2837
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",10348
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",3520
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",9621
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Speed metal",4127
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",2460
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",103
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",11541
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",2837
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",10348
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",3520
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",9621
3545,"http://dbpedia.org/resource/DragonForce","DragonForce","Power metal",4127
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Folk rock",1540
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Folk rock",9850
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Folk rock",416
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Folk rock",4965
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Pop rock",1540
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Pop rock",9850
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Pop rock",416
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Pop rock",4965
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Alternative rock",1540
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Alternative rock",9850
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Alternative rock",416
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Alternative rock",4965
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Celtic fusion",1540
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Celtic fusion",9850
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Celtic fusion",416
3546,"http://dbpedia.org/resource/The_Corrs","The Corrs","Celtic fusion",4965
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Reggae",2796
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Reggae",3067
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Reggae",1944
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Punk rock",2796
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Punk rock",3067
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Punk rock",1944
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Pop punk",2796
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Pop punk",3067
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Pop punk",1944
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Ska punk",2796
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Ska punk",3067
3547,"http://dbpedia.org/resource/Mad_Caddies","Mad Caddies","Ska punk",1944
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Pop rock",2937
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Pop rock",6909
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Pop rock",10576
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Garage rock",2937
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Garage rock",6909
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Garage rock",10576
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Rock music",2937
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Rock music",6909
3548,"http://dbpedia.org/resource/Terry_Knight_and_the_Pack","Terry Knight and the Pack","Rock music",10576
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",7334
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",4069
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",141
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",5556
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",4832
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",3185
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",8098
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",6534
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",11288
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",2087
3551,"http://dbpedia.org/resource/The_Iron_Maidens","The Iron Maidens","Heavy metal",6203
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Art rock",8368
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Art rock",5836
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Art rock",7312
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Art rock",2289
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Art rock",69
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive metal",8368
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive metal",5836
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive metal",7312
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive metal",2289
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive metal",69
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Alternative metal",8368
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Alternative metal",5836
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Alternative metal",7312
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Alternative metal",2289
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Alternative metal",69
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive rock",8368
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive rock",5836
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive rock",7312
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive rock",2289
3554,"http://dbpedia.org/resource/Tool_(band)","Tool (band)","Progressive rock",69
3555,"http://dbpedia.org/resource/Cancer_Bats","Cancer Bats","Southern rock",6504
3555,"http://dbpedia.org/resource/Cancer_Bats","Cancer Bats","Metalcore",6504
3555,"http://dbpedia.org/resource/Cancer_Bats","Cancer Bats","Hardcore punk",6504
3555,"http://dbpedia.org/resource/Cancer_Bats","Cancer Bats","Sludge metal",6504
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indie rock",3481
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indie rock",2539
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indie rock",10766
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indietronica",3481
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indietronica",2539
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Indietronica",10766
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Synthpop",3481
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Synthpop",2539
3556,"http://dbpedia.org/resource/Headphones_(band)","Headphones (band)","Synthpop",10766
3558,"http://dbpedia.org/resource/The_Weepies","The Weepies","Folk rock",10336
3558,"http://dbpedia.org/resource/The_Weepies","The Weepies","Folk rock",2712
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",15
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",10203
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",3478
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",6049
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",1015
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",3087
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",5475
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",3627
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",1047
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",9086
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",1838
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",9602
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",675
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",4664
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",4632
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",4889
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",2588
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Hard rock",10440
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",15
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",10203
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",3478
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",6049
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",1015
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",3087
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",5475
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",3627
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",1047
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",9086
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",1838
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",9602
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",675
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",4664
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",4632
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",4889
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",2588
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Glam rock",10440
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",15
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",10203
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",3478
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",6049
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",1015
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",3087
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",5475
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",3627
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",1047
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",9086
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",1838
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",9602
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",675
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",4664
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",4632
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",4889
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",2588
3559,"http://dbpedia.org/resource/New_York_Dolls","New York Dolls","Proto-punk",10440
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Noise rock",4150
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Noise rock",1285
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Noise rock",1298
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Experimental rock",4150
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Experimental rock",1285
3561,"http://dbpedia.org/resource/Lightning_Bolt_(band)","Lightning Bolt (band)","Experimental rock",1298
3562,"http://dbpedia.org/resource/Euphoria_(Indian_band)","Euphoria (Indian band)","Indian rock",8259
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",5258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",7666
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",10538
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",10961
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",5529
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",22
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",1643
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",7793
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",11098
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",8438
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",671
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",4611
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Groove metal",10912
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",5258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",7666
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",10538
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",10961
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",5529
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",22
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",1643
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",7793
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",11098
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",8438
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",671
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",4611
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Industrial metal",10912
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",5258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",7666
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",10538
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",10961
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",5529
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",22
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",1643
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",7793
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",11098
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",8438
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",671
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",4611
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Hardcore punk",10912
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",5258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",7666
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",10538
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",10961
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",5529
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",22
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",1643
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",7793
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",11098
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",8438
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",671
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",4611
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Thrash metal",10912
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",5258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",7666
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",10538
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",10961
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",5529
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",22
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",258
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",1643
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",7793
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",11098
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",8438
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",671
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",4611
3563,"http://dbpedia.org/resource/Prong_(band)","Prong (band)","Crossover thrash",10912
3565,"http://dbpedia.org/resource/Sugarcult","Sugarcult","Pop punk",6962
3565,"http://dbpedia.org/resource/Sugarcult","Sugarcult","Alternative rock",6962
3567,"http://dbpedia.org/resource/Type_O_Negative","Type O Negative","Doom metal",9572
