"band_id","member_uri","name","current_member","member_id"
74,"  http://dbpedia.org/resource/Ben_Lee  ","  Ben Lee   ",False,857
74,"  http://dbpedia.org/resource/Ben_Lee  ","  Benjamin Lee   ",False,857
74,"  http://dbpedia.org/resource/Darren_Cross_(musician)  ","  Darren Cross   ",False,2363
74,"  http://dbpedia.org/resource/Darren_Cross_(musician)  ","  Darren Cross (Musician)   ",False,2363
76,"  http://dbpedia.org/resource/Jamie_Oldaker  ","  Jamie Oldaker   ",False,4530
76,"  http://dbpedia.org/resource/John_Regan_(bassist)  ","  John Regan   ",False,5492
76,"  http://dbpedia.org/resource/Ace_Frehley  ","  Ace Frehley   ",False,40
76,"  http://dbpedia.org/resource/Anton_Fig  ","  Anton Fig   ",False,620
76,"  http://dbpedia.org/resource/Tod_Howarth  ","  Tod Howarth   ",False,10823
80,"  http://dbpedia.org/resource/Ronald_Winans  ","  Ronald Winans   ",False,9354
83,"  http://dbpedia.org/resource/Andy_Hurley  ","  Andy Hurley   ",False,508
92,"  http://dbpedia.org/resource/Whitfield_Crane  ","  Whitfield Crane   ",False,11342
92,"  http://dbpedia.org/resource/Logan_Mader  ","  Logan Mader   ",False,6594
92,"  http://dbpedia.org/resource/Roy_Mayorga  ","  Roy Mayorga   ",False,9440
93,"  http://dbpedia.org/resource/Jamie_Morrison  ","  Jamie Morrison   ",False,4527
93,"  http://dbpedia.org/resource/Danny_Goffey  ","  Danny Goffey   ",False,2293
93,"  http://dbpedia.org/resource/Patrick_Walden  ","  Patrick Walden   ",False,8329
93,"  http://dbpedia.org/resource/Adam_Ficek  ","  Adam Ficek   ",False,59
93,"  http://dbpedia.org/resource/Gemma_Clarke  ","  Gemma Clarke   ",False,3664
94,"  http://dbpedia.org/resource/Kal_Swan  ","  Kal Swan   ",False,5874
94,"  http://dbpedia.org/resource/Jerry_Best_(bassist)  ","  Jerry Best   ",False,4869
94,"  http://dbpedia.org/resource/Doug_Aldrich  ","  Doug Aldrich   ",False,2989
96,"  http://dbpedia.org/resource/Guy_Sigsworth  ","  Guy Sigsworth   ",False,3987
96,"  http://dbpedia.org/resource/Imogen_Heap  ","  Imogen Heap   ",False,4314
96,"  http://dbpedia.org/resource/Talvin_Singh  ","  Talvin Singh   ",False,10475
98,"  http://dbpedia.org/resource/Kelly_Hansen  ","  Kelly Hansen   ",False,6012
98,"  http://dbpedia.org/resource/Doug_Aldrich  ","  Doug Aldrich   ",False,2989
98,"  http://dbpedia.org/resource/Jay_Schellen  ","  Jay Schellen   ",False,4701
99,"  http://dbpedia.org/resource/Keith_Urban  ","  Keith Urban   ",False,6000
99,"  http://dbpedia.org/resource/Jerry_Flowers  ","  Jerry Flowers   ",False,4876
100,"  http://dbpedia.org/resource/Steven_Van_Zandt  ","  Steven Van Zandt   ",False,10305
103,"  http://dbpedia.org/resource/John_Hill_(musician)  ","  John Hill   ",False,5357
103,"  http://dbpedia.org/resource/John_Ferguson_(musician)  ","  John Ferguson   ",False,5324
103,"  http://dbpedia.org/resource/Hilarie_Sidney  ","  Hilarie Sidney   ",False,4135
105,"  http://dbpedia.org/resource/John_L._Walters  ","  John L. Walters   ",False,5388
105,"  http://dbpedia.org/resource/Richard_James_Burgess  ","  Richard James Burgess   ",False,9013
105,"  http://dbpedia.org/resource/Andy_Pask  ","  Andy Pask   ",False,529
105,"  http://dbpedia.org/resource/Peter_Thoms  ","  Peter Thoms   ",False,8625
106,"  http://dbpedia.org/resource/Dagmar_Krause  ","  Dagmar Krause   ",False,2152
106,"  http://dbpedia.org/resource/Peter_Blegvad  ","  Peter Blegvad   ",False,8554
106,"  http://dbpedia.org/resource/Anthony_Moore  ","  Anthony Moore   ",False,615
108,"  http://dbpedia.org/resource/Jason_Guy_(singer)  ","  Jason Guy   ",False,4629
108,"  http://dbpedia.org/resource/Stevie_Shears  ","  Stevie Shears   ",False,10360
110,"  http://dbpedia.org/resource/April_Boy_Regino  ","  April Boy Regino   ",False,640
110,"  http://dbpedia.org/resource/April_Boy_Regino  ","  April     Boy     Regino   ",False,640
112,"  http://dbpedia.org/resource/Tommy_Nilsson  ","  Tommy Nilsson   ",False,10901
118,"  http://dbpedia.org/resource/Brenna_Murphy  ","  Brenna Murphy   ",False,1253
122,"  http://dbpedia.org/resource/Steve_Niles  ","  Steve Niles   ",False,10295
123,"  http://dbpedia.org/resource/Carl-Michael_Eide  ","  Carl-Michael Eide   ",False,1514
123,"  http://dbpedia.org/resource/Balvaz  ","  Balvaz   ",False,766
124,"  http://dbpedia.org/resource/Jim_Korthe  ","  Jim Korthe   ",False,4998
125,"  http://dbpedia.org/resource/Paul_Berryman  ","  Paul Berryman   ",False,8356
131,"  http://dbpedia.org/resource/Christian_Hayes  ","  Christian Hayes   ",False,1866
131,"  http://dbpedia.org/resource/Christian_Hayes  ","  Christian     Bic     Hayes   ",False,1866
131,"  http://dbpedia.org/resource/David_Francolini  ","  David Francolini   ",False,2568
131,"  http://dbpedia.org/resource/Laurence_O'Keefe_(rock_musician)  ","  Laurence O'Keefe   ",False,6373
136,"  http://dbpedia.org/resource/Michael_Jagmin  ","  Michael Jagmin   ",False,7427
139,"  http://dbpedia.org/resource/Tim_Yeung  ","  Tim Yeung   ",False,10770
139,"  http://dbpedia.org/resource/John_Sankey_(drummer)  ","  John Sankey   ",False,5503
139,"  http://dbpedia.org/resource/Joe_Payne  ","  Joe Payne   ",False,5188
142,"  http://dbpedia.org/resource/Erina_Mano  ","  Erina Mano   ",False,3316
142,"  http://dbpedia.org/resource/Makoto_Ogawa  ","  Makoto Ogawa   ",False,6755
142,"  http://dbpedia.org/resource/Makoto_Ogawa  ","  小川 麻琴   ",False,6755
142,"  http://dbpedia.org/resource/Saki_Nakajima_(singer)  ","  Saki Nakajima   ",False,9568
142,"  http://dbpedia.org/resource/Saki_Nakajima_(singer)  ","  中島 早貴   ",False,9568
142,"  http://dbpedia.org/resource/Kei_Yasuda  ","  Kei Yasuda   ",False,6005
142,"  http://dbpedia.org/resource/Hitomi_Yoshizawa  ","  Hitomi Yoshizawa   ",False,4153
142,"  http://dbpedia.org/resource/Maki_Goto  ","  Maki Goto   ",False,6752
142,"  http://dbpedia.org/resource/Ayaka_Kimura  ","  Ayaka Kimura   ",False,745
142,"  http://dbpedia.org/resource/Ayaka_Kimura  ","  木村 絢香   ",False,745
142,"  http://dbpedia.org/resource/Mai_Hagiwara  ","  Mai Hagiwara   ",False,6742
142,"  http://dbpedia.org/resource/Sayaka_Ichii  ","  Sayaka Ichii   ",False,9669
142,"  http://dbpedia.org/resource/Sayaka_Ichii  ","  市井 紗耶香   ",False,9669
147,"  http://dbpedia.org/resource/Henry_Priestman  ","  Henry Priestman   ",False,4116
163,"  http://dbpedia.org/resource/Pete_Gofton  ","  Pete Gofton   ",False,8531
163,"  http://dbpedia.org/resource/Lauren_Laverne  ","  Lauren Laverne   ",False,6374
164,"  http://dbpedia.org/resource/Karen_Bernod  ","  Karen Bernod   ",False,5895
164,"  http://dbpedia.org/resource/Carleen_Anderson  ","  Carleen Anderson   ",False,1505
164,"  http://dbpedia.org/resource/Jocelyn_Brown  ","  Jocelyn Brown   ",False,5110
164,"  http://dbpedia.org/resource/Snowboy  ","  Snowboy   ",False,10031
164,"  http://dbpedia.org/resource/Paul_Weller  ","  Paul Weller   ",False,8471
164,"  http://dbpedia.org/resource/Chris_Botti  ","  Chris Botti   ",False,1730
164,"  http://dbpedia.org/resource/Adrian_Fry  ","  Adrian Fry   ",False,100
164,"  http://dbpedia.org/resource/Max_Beesley  ","  Max Beesley   ",False,7290
164,"  http://dbpedia.org/resource/Gavin_Harrison  ","  Gavin Harrison   ",False,3642
164,"  http://dbpedia.org/resource/Gary_Sanctuary  ","  Gary Sanctuary   ",False,3630
170,"  http://dbpedia.org/resource/Richard_Greene_(musician)  ","  Richard Greene   ",False,9005
170,"  http://dbpedia.org/resource/Bill_Keith_(musician)  ","  Bill Keith   ",False,962
170,"  http://dbpedia.org/resource/Clarence_White  ","  Clarence White   ",False,1969
170,"  http://dbpedia.org/resource/John_Kahn  ","  John Kahn   ",False,5364
170,"  http://dbpedia.org/resource/David_Grisman  ","  David Grisman   ",False,2575
170,"  http://dbpedia.org/resource/Peter_Rowan  ","  Peter Rowan   ",False,8611
170,"  http://dbpedia.org/resource/John_Guerin  ","  John Guerin   ",False,5345
171,"  http://dbpedia.org/resource/Marc_Biedermann  ","  Marc Biedermann   ",False,6789
171,"  http://dbpedia.org/resource/Doug_Piercy  ","  Doug Piercy   ",False,3010
171,"  http://dbpedia.org/resource/Ira_Black_(musician)  ","  Ira Black   ",False,4333
173,"  http://dbpedia.org/resource/Mick_Harris  ","  Mick Harris   ",False,7525
174,"  http://dbpedia.org/resource/Robert_Villar  ","  Robert Villar   ",False,9215
174,"  http://dbpedia.org/resource/Rhap_Salazar  ","  Rhap Salazar   ",False,8968
174,"  http://dbpedia.org/resource/Jairus_Aquino  ","  Jairus Aquino   ",False,4433
174,"  http://dbpedia.org/resource/Makisig_Morales  ","  Makisig Morales   ",False,6754
179,"  http://dbpedia.org/resource/Gavin_Rossdale  ","  Gavin Rossdale   ",False,3645
179,"  http://dbpedia.org/resource/Chris_Traynor  ","  Chris Traynor   ",False,1909
183,"  http://dbpedia.org/resource/Matt_Cameron  ","  Matt Cameron   ",False,7178
183,"  http://dbpedia.org/resource/Natasha_Shneider  ","  Natasha Shneider   ",False,7890
183,"  http://dbpedia.org/resource/Jack_Irons  ","  Jack Irons   ",False,4391
183,"  http://dbpedia.org/resource/Greg_Upchurch  ","  Greg Upchurch   ",False,3942
183,"  http://dbpedia.org/resource/Alain_Johannes  ","  Alain Johannes   ",False,159
187,"  http://dbpedia.org/resource/VL_Mike  ","  VL Mike   ",False,11266
189,"  http://dbpedia.org/resource/Sir_Jinx  ","  Sir Jinx   ",False,9991
189,"  http://dbpedia.org/resource/Sir_Jinx  ","  Anthony     Sir Jinx     Wheaton   ",False,9991
189,"  http://dbpedia.org/resource/Chilly_Chill  ","  Chilly Chill   ",False,1697
189,"  http://dbpedia.org/resource/WC_(rapper)  ","  WC   ",False,11321
189,"  http://dbpedia.org/resource/Coolio  ","  Coolio   ",False,2067
191,"  http://dbpedia.org/resource/Steve_Beresford  ","  Steve Beresford   ",False,10187
191,"  http://dbpedia.org/resource/Robert_Fripp  ","  Robert Fripp   ",False,9183
191,"  http://dbpedia.org/resource/David_Toop  ","  David Toop   ",False,2650
191,"  http://dbpedia.org/resource/Vivien_Goldman  ","  Vivien Goldman   ",False,11262
191,"  http://dbpedia.org/resource/David_Cunningham_(musician)  ","  David Cunningham   ",False,2558
192,"  http://dbpedia.org/resource/Kris_McCaddon  ","  Kris McCaddon   ",False,6253
194,"  http://dbpedia.org/resource/Jonathan_Carney  ","  Jonathan Carney   ",False,5576
194,"  http://dbpedia.org/resource/Caroline_Dale  ","  Caroline Dale   ",False,1542
194,"  http://dbpedia.org/resource/Tony_Hinnigan  ","  Tony Hinnigan   ",False,10976
200,"  http://dbpedia.org/resource/Daniel_Fichelscher  ","  Daniel Fichelscher   ",False,2240
200,"  http://dbpedia.org/resource/Florian_Fricke  ","  Florian Fricke   ",False,3421
203,"  http://dbpedia.org/resource/Christoph_Dreher  ","  Christoph Dreher   ",False,1890
203,"  http://dbpedia.org/resource/Jochen_Arbeit  ","  Jochen Arbeit   ",False,5115
203,"  http://dbpedia.org/resource/Thomas_Wydler  ","  Thomas Wydler   ",False,10672
213,"  http://dbpedia.org/resource/Chris_Walla  ","  Chris Walla   ",False,1916
213,"  http://dbpedia.org/resource/Michael_Schorr  ","  Michael Schorr   ",False,7468
213,"  http://dbpedia.org/resource/Nathan_Good  ","  Nathan Good   ",False,7906
219,"  http://dbpedia.org/resource/Scott_Williams_(musician)  ","  Scott Williams   ",False,9746
222,"  http://dbpedia.org/resource/Jacques_Brautbar  ","  Jacques Brautbar   ",False,4421
222,"  http://dbpedia.org/resource/Jason_Schwartzman  ","  Jason Schwartzman   ",False,4658
223,"  http://dbpedia.org/resource/Craig_Hunter  ","  Craig Hunter   ",False,2106
223,"  http://dbpedia.org/resource/Brian_West_(musician)  ","  Brian West   ",False,1342
224,"  http://dbpedia.org/resource/Liam_O'Flynn  ","  Liam O'Flynn   ",False,6511
224,"  http://dbpedia.org/resource/Nollaig_Casey  ","  Nollaig Casey   ",False,8120
224,"  http://dbpedia.org/resource/Dónal_Lunny  ","  Dónal Lunny   ",False,2933
224,"  http://dbpedia.org/resource/Noel_Hill_(musician)  ","  Noel Hill   ",False,8112
224,"  http://dbpedia.org/resource/Bill_Whelan  ","  Bill Whelan   ",False,990
224,"  http://dbpedia.org/resource/Johnny_Moynihan  ","  Johnny Moynihan   ",False,5466
224,"  http://dbpedia.org/resource/Paul_Brady  ","  Paul Brady   ",False,8358
224,"  http://dbpedia.org/resource/Andy_Irvine_(musician)  ","  Andy Irvine   ",False,509
224,"  http://dbpedia.org/resource/Christy_Moore  ","  Christy Moore   ",False,1911
224,"  http://dbpedia.org/resource/Matt_Molloy  ","  Matt Molloy   ",False,7243
225,"  http://dbpedia.org/resource/Eagles_of_Death_Metal  ","  Eagles of Death Metal   ",False,3076
227,"  http://dbpedia.org/resource/Mike_Wedgwood  ","  Mike Wedgwood   ",False,7697
227,"  http://dbpedia.org/resource/Darryl_Way  ","  Darryl Way   ",False,2376
227,"  http://dbpedia.org/resource/Tony_Reeves  ","  Tony Reeves   ",False,11006
227,"  http://dbpedia.org/resource/Eddie_Jobson  ","  Eddie Jobson   ",False,3103
227,"  http://dbpedia.org/resource/Stewart_Copeland  ","  Stewart Copeland   ",False,10363
227,"  http://dbpedia.org/resource/Francis_Monkman  ","  Francis Monkman   ",False,3444
229,"  http://dbpedia.org/resource/Udo_Dahmen  ","  Udo Dahmen   ",False,11145
229,"  http://dbpedia.org/resource/Mike_Starrs  ","  Mike Starrs   ",False,7682
230,"  http://dbpedia.org/resource/Benjamín_Rojas  ","  Benjamín Rojas   ",False,843
230,"  http://dbpedia.org/resource/Luisana_Lopilato  ","  Luisana Lopilato   ",False,6670
230,"  http://dbpedia.org/resource/Felipe_Colombo  ","  Felipe Colombo   ",False,3383
230,"  http://dbpedia.org/resource/Camila_Bordonaba  ","  Camila Bordonaba   ",False,1478
234,"  http://dbpedia.org/resource/Brian_Klemm  ","  Brian Klemm   ",False,1311
240,"  http://dbpedia.org/resource/Bundy_K._Brown  ","  Bundy K. Brown   ",False,1432
240,"  http://dbpedia.org/resource/David_Pajo  ","  David Pajo   ",False,2625
244,"  http://dbpedia.org/resource/Larry_Gorman  ","  Larry Gorman   ",False,6332
244,"  http://dbpedia.org/resource/Yuki_Chikudate  ","  Yuki Chikudate   ",False,11478
245,"  http://dbpedia.org/resource/Bob_Nanna  ","  Bob Nanna   ",False,1149
245,"  http://dbpedia.org/resource/Damon_Atkinson  ","  Damon Atkinson   ",False,2186
248,"  http://dbpedia.org/resource/Tommy_Shannon  ","  Tommy Shannon   ",False,10906
251,"  http://dbpedia.org/resource/Gus_G  ","  Gus G.   ",False,3963
251,"  http://dbpedia.org/resource/Gus_G  ","  Gus G   ",False,3963
254,"  http://dbpedia.org/resource/Donnie_Vie  ","  Donnie Vie   ",False,2967
257,"  http://dbpedia.org/resource/Seth_Morrison_(musician)  ","  Seth Morrison   ",False,9810
259,"  http://dbpedia.org/resource/Dave_Rick  ","  Dave Rick   ",False,2496
259,"  http://dbpedia.org/resource/Ann_Magnuson  ","  Ann Magnuson   ",False,601
259,"  http://dbpedia.org/resource/David_Licht  ","  David Licht   ",False,2605
263,"  http://dbpedia.org/resource/Seth_Putnam  ","  Seth Putnam   ",False,9811
263,"  http://dbpedia.org/resource/Scott_Hull_(musician)  ","  Scott Hull   ",False,9697
264,"  http://dbpedia.org/resource/Splodgenessabounds  ","  Splodgenessabounds   ",False,10088
264,"  http://dbpedia.org/resource/Paul_Thompson_(musician)  ","  Paul Thompson   ",False,8461
265,"  http://dbpedia.org/resource/Richard_Payne_(musician)  ","  Richard Payne   ",False,9030
266,"  http://dbpedia.org/resource/Ashwin_Sood  ","  Ashwin Sood   ",False,703
267,"  http://dbpedia.org/resource/Gerard_Way  ","  Gerard Arthur Way   ",False,3736
267,"  http://dbpedia.org/resource/Gerard_Way  ","  Gerard Way   ",False,3736
267,"  http://dbpedia.org/resource/Mikey_Way  ","  Michael James Way Lee   ",False,7707
267,"  http://dbpedia.org/resource/Mikey_Way  ","  Mikey Way   ",False,7707
267,"  http://dbpedia.org/resource/Ray_Toro  ","  Ray Toro   ",False,8914
267,"  http://dbpedia.org/resource/Frank_Iero  ","  Frank Iero   ",False,3475
267,"  http://dbpedia.org/resource/James_Dewees  ","  James Dewees   ",False,4470
267,"  http://dbpedia.org/resource/Bob_Bryar  ","  Bob Bryar   ",False,1082
272,"  http://dbpedia.org/resource/Sulli  ","  Sulli   ",False,10405
273,"  http://dbpedia.org/resource/Catherine_Popper  ","  Catherine Popper   ",False,1577
274,"  http://dbpedia.org/resource/Steve_Khan  ","  Steve Khan   ",False,10255
274,"  http://dbpedia.org/resource/Eliane_Elias  ","  Eliane Elias   ",False,3172
274,"  http://dbpedia.org/resource/Michael_Brecker  ","  Michael Brecker   ",False,7390
274,"  http://dbpedia.org/resource/Peter_Erskine  ","  Peter Erskine   ",False,8567
274,"  http://dbpedia.org/resource/Rachel_Z  ","  Rachel Z   ",False,8817
274,"  http://dbpedia.org/resource/Mike_Stern  ","  Mike Stern   ",False,7683
274,"  http://dbpedia.org/resource/Steve_Gadd  ","  Steve Gadd   ",False,10222
274,"  http://dbpedia.org/resource/Steve_Gadd  ","  Steve Gap   ",False,10222
274,"  http://dbpedia.org/resource/Don_Grolnick  ","  Don Grolnick   ",False,2948
274,"  http://dbpedia.org/resource/Bob_Berg  ","  Bob Berg   ",False,1079
274,"  http://dbpedia.org/resource/Darryl_Jones  ","  Darryl Jones   ",False,2374
274,"  http://dbpedia.org/resource/Dennis_Chambers  ","  Dennis Chambers   ",False,2748
274,"  http://dbpedia.org/resource/Victor_Bailey_(musician)  ","  Victor Bailey   ",False,11200
274,"  http://dbpedia.org/resource/Marc_Johnson_(musician)  ","  Marc Johnson   ",False,6811
279,"  http://dbpedia.org/resource/Jonny_Craig  ","  Jonny Craig   ",False,5641
279,"  http://dbpedia.org/resource/Tilian_Pearson  ","  Tilian Pearson   ",False,10689
281,"  http://dbpedia.org/resource/Ben_Koller  ","  Ben Koller   ",False,853
282,"  http://dbpedia.org/resource/Jason_Sutter  ","  Jason Sutter   ",False,4664
283,"  http://dbpedia.org/resource/Jay_Ryan_(artist)  ","  Jay Ryan   ",False,4700
284,"  http://dbpedia.org/resource/Michael_Crafter  ","  Michael Crafter   ",False,7398
284,"  http://dbpedia.org/resource/Leaton_Rose  ","  Leaton Rose   ",False,6395
286,"  http://dbpedia.org/resource/Evan_Winiker  ","  Evan Winiker   ",False,3347
286,"  http://dbpedia.org/resource/Scott_Irby-Ranniar  ","  Scott Irby-Ranniar   ",False,9701
286,"  http://dbpedia.org/resource/Jack_Antonoff  ","  Jack Antonoff   ",False,4373
288,"  http://dbpedia.org/resource/Larry_Graham  ","  Larry Graham   ",False,6334
288,"  http://dbpedia.org/resource/Willie_Sparks  ","  Willie Sparks   ",False,11382
290,"  http://dbpedia.org/resource/Tom_Brumley  ","  Tom Brumley   ",False,10838
292,"  http://dbpedia.org/resource/Leyla_McCalla  ","  Leyla McCalla   ",False,6503
292,"  http://dbpedia.org/resource/Adam_Matta  ","  Adam Matta   ",False,75
294,"  http://dbpedia.org/resource/Dave_Melillo  ","  Dave Melillo   ",False,2469
296,"  http://dbpedia.org/resource/Chuck_Treece  ","  Chuck Treece   ",False,1945
297,"  http://dbpedia.org/resource/Liam_Gallagher  ","  Liam Gallagher   ",False,6507
297,"  http://dbpedia.org/resource/Andy_Bell_(musician)  ","  Andy Bell   ",False,477
297,"  http://dbpedia.org/resource/Chris_Sharrock  ","  Chris Sharrock   ",False,1841
297,"  http://dbpedia.org/resource/Gem_Archer  ","  Gem Archer   ",False,3663
297,"  http://dbpedia.org/resource/Jay_Mehler  ","  Jay Mehler   ",False,4694
303,"  http://dbpedia.org/resource/Chris_Cohen_(musician)  ","  Chris Cohen   ",False,1747
305,"  http://dbpedia.org/resource/Paul_Gray_(English_musician)  ","  Paul Gray   ",False,8388
305,"  http://dbpedia.org/resource/Steve_Walwyn  ","  Steve Walwyn   ",False,10343
305,"  http://dbpedia.org/resource/Mick_Rogers_(musician)  ","  Mick Rogers   ",False,7541
305,"  http://dbpedia.org/resource/Lew_Lewis  ","  Lew Lewis   ",False,6502
309,"  http://dbpedia.org/resource/Jimmy_Somerville  ","  Jimmy Somerville   ",False,5048
309,"  http://dbpedia.org/resource/Richard_Coles  ","  Richard Coles   ",False,8993
312,"  http://dbpedia.org/resource/Steve_Winwood  ","  Steve Winwood   ",False,10351
312,"  http://dbpedia.org/resource/Nigel_Olsson  ","  Nigel Olsson   ",False,8069
312,"  http://dbpedia.org/resource/Pete_York  ","  Pete York   ",False,8655
312,"  http://dbpedia.org/resource/Eddie_Hardin  ","  Eddie Hardin   ",False,3099
312,"  http://dbpedia.org/resource/Dee_Murray  ","  Dee Murray   ",False,2720
312,"  http://dbpedia.org/resource/Muff_Winwood  ","  Muff Winwood   ",False,7831
312,"  http://dbpedia.org/resource/Phil_Sawyer  ","  Phil Sawyer   ",False,8716
312,"  http://dbpedia.org/resource/Ray_Fenwick  ","  Ray Fenwick   ",False,8895
319,"  http://dbpedia.org/resource/Doris_Cellar  ","  Doris Cellar   ",False,2980
320,"  http://dbpedia.org/resource/Jonny_Wickersham  ","  Jonny Wickersham   ",False,5644
325,"  http://dbpedia.org/resource/Frank_Weyzig  ","  Frank Weyzig   ",False,3494
325,"  http://dbpedia.org/resource/Anka_Wolbert  ","  Anka Wolbert   ",False,577
325,"  http://dbpedia.org/resource/Pieter_Nooten  ","  Pieter Nooten   ",False,8740
326,"  http://dbpedia.org/resource/Teddy_Pendergrass  ","  Teddy Pendergrass   ",False,10530
326,"  http://dbpedia.org/resource/Bernard_Wilson_(singer)  ","  Bernard Wilson   ",False,899
326,"  http://dbpedia.org/resource/Gil_Saunders  ","  Gil Saunders   ",False,3763
326,"  http://dbpedia.org/resource/Lloyd_Parks_(R&B_singer)  ","  Lloyd Parks   ",False,6589
327,"  http://dbpedia.org/resource/Barry_Carl  ","  Barry Carl   ",False,784
327,"  http://dbpedia.org/resource/George_Baldi_III  ","  George Baldi III   ",False,3698
327,"  http://dbpedia.org/resource/Sean_Altman  ","  Sean Altman   ",False,9750
333,"  http://dbpedia.org/resource/Ryan_Ross  ","  Ryan Ross   ",False,9524
333,"  http://dbpedia.org/resource/Spencer_Smith_(musician)  ","  Spencer Smith   ",False,10080
333,"  http://dbpedia.org/resource/Jon_Walker  ","  Jon Walker   ",False,5659
335,"  http://dbpedia.org/resource/Raymond_Ebanks  ","  Raymond Ebanks   ",False,8902
339,"  http://dbpedia.org/resource/Kelly_Keeling  ","  Kelly Keeling   ",False,6018
339,"  http://dbpedia.org/resource/Johnny_Edwards_(musician)  ","  Johnny Edwards   ",False,5448
339,"  http://dbpedia.org/resource/Marcie_Free  ","  Marcie Free   ",False,6810
341,"  http://dbpedia.org/resource/Don_Conoscenti  ","  Don Conoscenti   ",False,2941
341,"  http://dbpedia.org/resource/John_Grant_(musician)  ","  John Grant   ",False,5343
342,"  http://dbpedia.org/resource/Tom_Hazelmyer  ","  Tom Hazelmyer   ",False,10862
346,"  http://dbpedia.org/resource/Jason_Lader  ","  Jason Lader   ",False,4639
346,"  http://dbpedia.org/resource/Adam_MacDougall_(musician)  ","  Adam MacDougall   ",False,74
347,"  http://dbpedia.org/resource/Park_Jung-ah  ","  Park Jung-ah   ",False,8286
347,"  http://dbpedia.org/resource/Park_Jung-ah  ","  Park Jeong-a   ",False,8286
347,"  http://dbpedia.org/resource/Kim_Ye-won_(singer)  ","  Kim Ye-won   ",False,6180
347,"  http://dbpedia.org/resource/Seo_In-young  ","  Seo In-young   ",False,9793
347,"  http://dbpedia.org/resource/Lee_Ji-hyun_(actress)  ","  Lee Ji-hyun   ",False,6414
348,"  http://dbpedia.org/resource/John_Brannon  ","  John Brannon   ",False,5267
348,"  http://dbpedia.org/resource/Jim_Kimball  ","  Jim Kimball   ",False,4996
349,"  http://dbpedia.org/resource/Caleb_Shomo  ","  Caleb Shomo   ",False,1467
349,"  http://dbpedia.org/resource/Austin_Carlile  ","  Austin Carlile   ",False,738
354,"  http://dbpedia.org/resource/Jolie_Holland  ","  Jolie Holland   ",False,5558
360,"  http://dbpedia.org/resource/Kevin_Falk  ","  Kevin Falk   ",False,6094
360,"  http://dbpedia.org/resource/Kevin_Falk  ","  Kevin Andrew Falk   ",False,6094
361,"  http://dbpedia.org/resource/Tina_Barrett  ","  Tina Barrett   ",False,10771
364,"  http://dbpedia.org/resource/Blake_Schwarzenbach  ","  Blake Schwarzenbach   ",False,1058
372,"  http://dbpedia.org/resource/A_Primitive_Evolution  ","  A Primitive Evolution   ",False,641
373,"  http://dbpedia.org/resource/Richard_Bell_(Canadian_musician)  ","  Richard Bell   ",False,8986
373,"  http://dbpedia.org/resource/John_Till  ","  John Till   ",False,5532
378,"  http://dbpedia.org/resource/Adam_Stemple  ","  Adam Stemple   ",False,84
378,"  http://dbpedia.org/resource/Dean_Magraw  ","  Dean Magraw   ",False,2698
378,"  http://dbpedia.org/resource/Marc_Anderson  ","  Marc Anderson   ",False,6786
380,"  http://dbpedia.org/resource/Lars_Fox  ","  Lars Fox   ",False,6350
383,"  http://dbpedia.org/resource/Busta_Rhymes  ","  Busta Rhymes   ",False,1448
384,"  http://dbpedia.org/resource/Frank_Iero  ","  Frank Iero   ",False,3475
384,"  http://dbpedia.org/resource/James_Dewees  ","  James Dewees   ",False,4470
385,"  http://dbpedia.org/resource/Neal_Schon  ","  Neal Schon   ",False,7923
385,"  http://dbpedia.org/resource/Deen_Castronovo  ","  Deen Castronovo   ",False,2721
385,"  http://dbpedia.org/resource/John_Waite  ","  John Waite   ",False,5539
385,"  http://dbpedia.org/resource/Ricky_Phillips  ","  Ricky Phillips   ",False,9105
385,"  http://dbpedia.org/resource/Jonathan_Cain  ","  Jonathan Cain   ",False,5575
388,"  http://dbpedia.org/resource/John_Weider  ","  John Weider   ",False,5544
388,"  http://dbpedia.org/resource/John_Weider  ","  John Welder   ",False,5544
388,"  http://dbpedia.org/resource/Tony_Ashton  ","  Tony Ashton   ",False,10949
388,"  http://dbpedia.org/resource/Jim_King_(saxophonist)  ","  Jim King   ",False,4997
388,"  http://dbpedia.org/resource/John_Wetton  ","  John Wetton   ",False,5546
388,"  http://dbpedia.org/resource/John_%22Charlie%22_Whitney  ","  John \\\\\\\\Charlie\\\\\\\\ Whitney   ",False,5251
388,"  http://dbpedia.org/resource/John_%22Charlie%22_Whitney  ","  John     Charlie     Whitney   ",False,5251
388,"  http://dbpedia.org/resource/Ric_Grech  ","  Ric Grech   ",False,8981
389,"  http://dbpedia.org/resource/Dave_Mello  ","  Dave Mello   ",False,2470
389,"  http://dbpedia.org/resource/Tim_Armstrong  ","  Tim Armstrong   ",False,10694
389,"  http://dbpedia.org/resource/Jesse_Michaels  ","  Jesse Michaels   ",False,4913
389,"  http://dbpedia.org/resource/Matt_Freeman  ","  Matt Freeman   ",False,7186
392,"  http://dbpedia.org/resource/David_Kinkade  ","  David Kinkade   ",False,2595
392,"  http://dbpedia.org/resource/Tony_Campos  ","  Tony Campos   ",False,10961
392,"  http://dbpedia.org/resource/Cello_Dias  ","  Cello Dias   ",False,1591
392,"  http://dbpedia.org/resource/Logan_Mader  ","  Logan Mader   ",False,6594
392,"  http://dbpedia.org/resource/Roy_Mayorga  ","  Roy Mayorga   ",False,9440
